direction,entry_time,exit_time,entry_price,exit_price,qty,notional,pnl,return_pct,r_multiple,hold_hours,entry_label,exit_label,entry_regime,exit_regime,entry_bar,exit_bar,cumulative_pnl,trade_number,is_win,running_win_rate,running_profit_factor
LONG,2025-03-07 03:45:00,2025-03-07 04:00:00,86934.61,87213.23,0.00388271,337.54,1.0141,0.3205,0.3004,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41391,41392,1379.1930000000016,3587,1,59.65988291051018,1.751048325456508
SHORT,2025-03-07 05:00:00,2025-03-07 05:15:00,88003.53,88228.89,0.00383652,337.63,-0.9323,-0.2561,-0.2761,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41396,41397,1378.2607000000016,3588,0,59.643255295429206,1.7501597870123362
SHORT,2025-03-07 09:15:00,2025-03-07 09:30:00,88823.86,88930.22,0.00380075,337.6,-0.4718,-0.1197,-0.1398,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,41413,41414,1377.7889000000016,3589,0,59.62663694622458,1.7497104765455676
LONG,2025-03-07 12:30:00,2025-03-07 12:45:00,88485.57,89051.13,0.0038151,337.58,2.0897,0.6392,0.619,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41426,41427,1379.8786000000016,3590,1,59.63788300835655,1.7508475665474084
LONG,2025-03-07 12:45:00,2025-03-07 13:00:00,88605.87,89448.66,0.0038106,337.64,3.1433,0.9512,0.931,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41427,41428,1383.0219000000016,3591,1,59.64912280701754,1.7525579627778656
LONG,2025-03-07 13:00:00,2025-03-07 13:15:00,89001.42,89430.96,0.0037947,337.73,1.5621,0.4826,0.4625,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41428,41429,1384.5840000000017,3592,1,59.66035634743875,1.753407964353152
SHORT,2025-03-07 13:30:00,2025-03-07 13:45:00,89933.5,89135.98,0.00375587,337.78,2.9284,0.8868,0.867,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41430,41431,1387.5124000000017,3593,1,59.67158363484554,1.7550014248313979
SHORT,2025-03-07 13:45:00,2025-03-07 14:00:00,89728.7,89404.17,0.0037654,337.86,1.1547,0.3617,0.3418,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41431,41432,1388.6671000000017,3594,1,59.68280467445742,1.7556297436451633
LONG,2025-03-07 14:30:00,2025-03-07 14:45:00,88736.94,90440.74,0.00380785,337.9,6.4189,1.9201,1.8997,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41434,41435,1395.0860000000016,3595,1,59.69401947148818,1.7591225258688394
SHORT,2025-03-07 14:30:00,2025-03-07 14:45:00,90071.4,90440.74,0.00375144,337.9,-1.4534,-0.4101,-0.4301,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41434,41435,1393.6326000000015,3596,0,59.67741935483871,1.757732416992971
LONG,2025-03-07 15:15:00,2025-03-07 15:30:00,89614.92,88520.39,0.00377216,338.04,-4.1955,-1.2214,-1.2411,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41437,41438,1389.4371000000015,3597,0,59.660828468167914,1.7537319149042365
LONG,2025-03-07 16:15:00,2025-03-07 16:30:00,87638.58,87289.64,0.00385577,337.91,-1.4127,-0.3982,-0.4181,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41441,41442,1388.0244000000014,3598,0,59.64424680377988,1.7523889691525412
SHORT,2025-03-07 17:45:00,2025-03-07 18:00:00,88311.01,88251.08,0.00382591,337.87,0.1617,0.0679,0.0479,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41447,41448,1388.1861000000015,3599,1,59.655459849958326,1.7524766198424802
LONG,2025-03-07 20:30:00,2025-03-07 20:45:00,87258.0,86987.72,0.00387211,337.87,-1.1139,-0.3098,-0.3297,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41458,41459,1387.0722000000014,3600,0,59.638888888888886,1.7514191168408375
SHORT,2025-03-07 20:45:00,2025-03-07 21:00:00,87739.16,86343.04,0.00385047,337.84,5.3092,1.5912,1.5715,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41459,41460,1392.3814000000013,3601,1,59.65009719522355,1.7542952716474376
SHORT,2025-03-07 20:45:00,2025-03-07 21:15:00,88490.59,87181.93,0.00381777,337.84,4.9296,1.4789,1.4592,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,-2,41459,41461,1397.3110000000013,3602,1,59.661299278178795,1.7569657856108627
SHORT,2025-03-07 21:00:00,2025-03-07 21:30:00,87256.58,86293.47,0.00387355,337.99,3.6638,1.1038,1.084,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41460,41462,1400.9748000000013,3603,1,59.67249514293644,1.7589505772895375
LONG,2025-03-09 10:45:00,2025-03-09 18:30:00,84885.89,82706.22,0.00398474,338.25,-8.7513,-2.5678,-2.5872,7.75,BUY_OPEN_LONG,STOP_LONG,-2,0,41611,41642,1392.2235000000014,3604,0,59.65593784683685,1.750651012426295
LONG,2025-03-09 21:15:00,2025-03-09 21:30:00,82302.97,82183.82,0.00410658,337.98,-0.5568,-0.1448,-0.1647,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41653,41654,1391.6667000000014,3605,0,59.63938973647711,1.75012560336374
LONG,2025-03-09 21:45:00,2025-03-09 22:00:00,81654.24,81567.99,0.00413897,337.96,-0.4245,-0.1056,-0.1256,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41655,41656,1391.2422000000013,3606,0,59.6228508042152,1.7497252473959
LONG,2025-03-09 22:30:00,2025-03-09 22:45:00,81036.9,80358.19,0.00417032,337.95,-2.8975,-0.8375,-0.8574,0.25,BUY_OPEN_LONG,PRUNE_DEVIANCE,0,-2,41658,41659,1388.3447000000012,3607,0,59.60632104241752,1.7469974311928194
SHORT,2025-03-09 22:45:00,2025-03-10 01:00:00,80921.39,81278.02,0.00417518,337.86,-1.5569,-0.4407,-0.4608,2.25,SELL_OPEN_SHORT,PRUNE_OLDEST,-2,0,41659,41668,1386.7878000000012,3608,0,59.589800443458984,1.7455352165269866
SHORT,2025-03-10 02:00:00,2025-03-10 02:15:00,81949.49,82146.03,0.0041222,337.81,-0.8779,-0.2398,-0.2599,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,1,1,41672,41673,1385.9099000000012,3609,0,59.57328899972292,1.7447117861310935
LONG,2025-03-10 08:30:00,2025-03-10 08:45:00,81553.03,81350.46,0.00414189,337.78,-0.9064,-0.2484,-0.2683,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41698,41699,1385.0035000000012,3610,0,59.556786703601105,1.7438624387530197
SHORT,2025-03-10 09:00:00,2025-03-10 09:15:00,81757.21,83316.07,0.00413119,337.75,-6.5088,-1.9067,-1.9271,0.25,SELL_OPEN_SHORT,STOP_SHORT,-1,0,41700,41701,1378.494700000001,3611,0,59.540293547493775,1.7377875355334247
LONG,2025-03-10 09:15:00,2025-03-10 09:30:00,82793.5,82762.76,0.0040771,337.56,-0.1928,-0.0371,-0.0571,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41701,41702,1378.301900000001,3612,0,59.523809523809526,1.7376082335439023
LONG,2025-03-10 09:15:00,2025-03-10 09:30:00,82348.11,82762.76,0.00409915,337.56,3.6504,0.5035,1.0814,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41701,41702,1381.952300000001,3613,1,59.53501245502353,1.73956177151387
SHORT,2025-03-10 09:15:00,2025-03-10 09:45:00,83684.28,82514.26,0.0040337,337.56,0.6134,1.3981,0.1817,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41701,41703,1382.565700000001,3614,1,59.54620918649696,1.7398900369617054
LONG,2025-03-10 10:15:00,2025-03-10 10:30:00,82084.07,81943.73,0.00411353,337.66,-0.6447,-0.171,-0.1909,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41705,41706,1381.921000000001,3615,0,59.529737206085755,1.7392899543261746
SHORT,2025-03-10 11:30:00,2025-03-10 11:45:00,82649.15,83582.0,0.00408537,337.65,-3.8793,-1.1287,-1.1489,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41710,41711,1378.041700000001,3616,0,59.51327433628318,1.7356878475893103
LONG,2025-03-10 11:45:00,2025-03-10 12:00:00,83035.9,83170.47,0.00406491,337.53,0.4794,0.1621,0.142,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41711,41712,1378.5211000000008,3617,1,59.524467790987,1.7359437823365205
LONG,2025-03-10 11:45:00,2025-03-10 12:15:00,82489.8,82825.28,0.00409182,337.53,1.305,0.4067,0.3866,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41711,41713,1379.826100000001,3618,1,59.53565505804311,1.7366404757973235
LONG,2025-03-10 13:15:00,2025-03-10 13:30:00,82517.68,82700.0,0.00409057,337.54,0.6781,0.2209,0.2009,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41717,41718,1380.504200000001,3619,1,59.54683614258083,1.7370024894645808
LONG,2025-03-10 13:45:00,2025-03-10 14:00:00,82075.57,80162.28,0.0041133,337.6,-7.9359,-2.3311,-2.3507,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41719,41720,1372.568300000001,3620,0,59.53038674033149,1.7296743831275574
LONG,2025-03-10 13:45:00,2025-03-10 14:00:00,81451.13,80908.86,0.00414484,337.6,-0.2315,-0.6658,-0.0686,0.25,BUY_OPEN_LONG,SELL_CLOSE_LONG,0,0,41719,41720,1372.336800000001,3621,0,59.51394642363987,1.7294615412705605
SHORT,2025-03-10 14:00:00,2025-03-10 14:15:00,80909.0,79882.35,0.00416962,337.36,-5.9117,1.2689,-1.7523,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41720,41721,1366.4251000000008,3622,0,59.49751518498068,1.7240439975820432
SHORT,2025-03-10 15:30:00,2025-03-10 15:45:00,80711.73,80043.85,0.00417906,337.3,2.7242,0.8275,0.8077,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41726,41727,1369.149300000001,3623,1,59.50869445211151,1.7254875019923566
LONG,2025-03-10 16:30:00,2025-03-10 16:45:00,79202.29,79009.98,0.00425972,337.38,-0.8865,-0.2428,-0.2628,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-1,0,41730,41731,1368.2628000000009,3624,0,59.49227373068433,1.7246773514507425
SHORT,2025-03-10 20:45:00,2025-03-10 21:00:00,79534.3,79659.86,0.00424157,337.35,-0.6001,-0.1579,-0.1779,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41747,41748,1367.6627000000008,3625,0,59.47586206896551,1.724129366483624
LONG,2025-03-10 23:45:00,2025-03-11 00:00:00,78900.02,78759.91,0.00427542,337.33,-0.6664,-0.1776,-0.1975,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,41759,41760,1366.9963000000007,3626,0,59.45945945945946,1.7235212471825205
SHORT,2025-03-11 04:15:00,2025-03-11 04:30:00,79949.39,79943.04,0.00421903,337.31,-0.0406,0.0079,-0.0121,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,1,41777,41778,1366.9557000000007,3627,0,59.443065894678796,1.7234842117609004
LONG,2025-03-11 14:30:00,2025-03-11 14:45:00,79447.7,79773.04,0.00424563,337.31,1.3135,0.4095,0.3894,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41818,41819,1368.2692000000006,3628,1,59.4542447629548,1.7241794036476221
SHORT,2025-03-11 15:00:00,2025-03-11 15:15:00,80614.35,80877.87,0.00418465,337.34,-1.1704,-0.3269,-0.347,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41820,41821,1367.0988000000007,3629,0,59.43786166988151,1.723112015338388
SHORT,2025-03-11 16:45:00,2025-03-11 17:00:00,81873.36,81359.31,0.00411985,337.31,2.0508,0.6279,0.608,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41827,41828,1369.1496000000006,3630,1,59.44903581267218,1.7241967636543518
SHORT,2025-03-11 18:00:00,2025-03-11 18:15:00,82177.48,82564.82,0.00410532,337.37,-1.6579,-0.4713,-0.4914,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41832,41833,1367.4917000000007,3631,0,59.43266317818783,1.722686091741157
SHORT,2025-03-11 18:45:00,2025-03-11 19:00:00,83371.71,83084.57,0.0040459,337.31,1.0945,0.3444,0.3245,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,41835,41836,1368.5862000000006,3632,1,59.44383259911894,1.7232645083614633
LONG,2025-03-12 02:30:00,2025-03-12 02:45:00,82332.97,82430.79,0.00409732,337.34,0.3333,0.1188,0.0988,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41866,41867,1368.9195000000007,3633,1,59.45499587118084,1.7234406493021193
LONG,2025-03-12 04:00:00,2025-03-12 04:15:00,81985.0,81883.33,0.0041148,337.35,-0.4857,-0.124,-0.144,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-1,-2,41872,41873,1368.4338000000007,3634,0,59.438635112823334,1.7229983889855052
SHORT,2025-03-12 07:45:00,2025-03-12 08:00:00,82292.75,82719.86,0.00409921,337.34,-1.8186,-0.519,-0.5391,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41887,41888,1366.6152000000006,3635,0,59.422283356258596,1.7213444537167093
LONG,2025-03-12 08:15:00,2025-03-12 08:30:00,82306.26,82690.86,0.00409785,337.28,1.5083,0.4673,0.4472,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41889,41890,1368.1235000000006,3636,1,59.433443344334435,1.7221405840682091
LONG,2025-03-12 09:30:00,2025-03-12 09:45:00,82235.59,82680.06,0.0041019,337.32,1.7553,0.5405,0.5204,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41894,41895,1369.8788000000006,3637,1,59.444597195490786,1.723067089144114
LONG,2025-03-12 10:15:00,2025-03-12 10:30:00,82266.66,82296.32,0.00410097,337.37,0.0541,0.0361,0.016,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41897,41898,1369.9329000000007,3638,1,59.45574491478835,1.7230956449035888
SHORT,2025-03-12 11:15:00,2025-03-12 11:30:00,82707.8,82848.36,0.00407909,337.37,-0.6409,-0.1699,-0.19,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41901,41902,1369.2920000000006,3639,0,59.439406430338,1.722512939272942
SHORT,2025-03-12 12:00:00,2025-03-12 12:15:00,83262.6,83361.05,0.00405165,337.35,-0.4664,-0.1182,-0.1383,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41904,41905,1368.8256000000006,3640,0,59.42307692307692,1.7220891365651916
SHORT,2025-03-12 12:30:00,2025-03-12 12:45:00,83777.86,84069.0,0.00402654,337.34,-1.24,-0.3475,-0.3676,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,41906,41907,1367.5856000000006,3641,0,59.40675638560835,1.7209634019709037
SHORT,2025-03-12 12:30:00,2025-03-12 12:45:00,84194.66,83601.71,0.00400661,337.34,0.2309,0.7043,0.0684,0.25,SELL_OPEN_SHORT,BUY_CLOSE_SHORT,0,2,41906,41907,1367.8165000000006,3642,1,59.41790225151016,1.7210851277696508
LONG,2025-03-12 12:45:00,2025-03-12 13:00:00,83601.69,83849.09,0.00403453,337.29,0.9305,0.2959,0.2759,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,2,2,41907,41908,1368.7470000000005,3643,1,59.42904199835301,1.7215756685047492
LONG,2025-03-12 13:15:00,2025-03-12 13:30:00,83356.28,83495.08,0.00404723,337.36,0.4942,0.1665,0.1465,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,1,0,41909,41910,1369.2412000000006,3644,1,59.44017563117453,1.7218362007253678
LONG,2025-03-12 13:45:00,2025-03-12 14:00:00,82979.46,82480.9,0.00406577,337.38,-2.0941,-0.6008,-0.6207,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41911,41912,1367.1471000000006,3645,0,59.4238683127572,1.71993744643178
LONG,2025-03-12 13:45:00,2025-03-12 14:15:00,82463.84,82476.64,0.00409119,337.38,-0.0151,0.0155,-0.0045,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41911,41913,1367.1320000000005,3646,0,59.4075699396599,1.7199237702248373
LONG,2025-03-12 14:30:00,2025-03-12 14:45:00,81836.4,81535.72,0.00412174,337.31,-1.3065,-0.3674,-0.3873,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41914,41915,1365.8255000000006,3647,0,59.39128050452427,1.7187412842800776
LONG,2025-03-12 15:00:00,2025-03-12 15:15:00,80853.09,81252.85,0.00417135,337.27,1.5997,0.4944,0.4743,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-2,-2,41916,41917,1367.4252000000006,3648,1,59.40241228070175,1.719583097844448
SHORT,2025-03-12 15:45:00,2025-03-12 16:00:00,81937.18,82184.07,0.00411672,337.31,-1.084,-0.3013,-0.3214,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41919,41920,1366.3412000000005,3649,0,59.38613318717457,1.718602745576122
SHORT,2025-03-12 17:15:00,2025-03-12 17:30:00,82823.47,82438.31,0.00407225,337.28,1.5013,0.465,0.4451,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41925,41926,1367.8425000000004,3650,1,59.397260273972606,1.7193923274916298
LONG,2025-03-12 17:45:00,2025-03-12 18:00:00,81853.52,82365.88,0.00412103,337.32,2.0436,0.6259,0.6058,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41927,41928,1369.8861000000004,3651,1,59.40838126540674,1.7204671224043935
LONG,2025-03-12 18:00:00,2025-03-12 18:15:00,81773.61,82537.31,0.00412578,337.38,3.0828,0.9339,0.9137,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41928,41929,1372.9689000000003,3652,1,59.41949616648412,1.7220884659927023
SHORT,2025-03-12 19:45:00,2025-03-12 20:00:00,83138.41,82779.22,0.00405914,337.47,1.3908,0.432,0.4121,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41935,41936,1374.3597000000002,3653,1,59.430604982206404,1.722819932407202
SHORT,2025-03-12 21:00:00,2025-03-12 21:15:00,83264.43,83144.66,0.00405348,337.51,0.4181,0.1438,0.1239,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41940,41941,1374.7778000000003,3654,1,59.44170771756979,1.7230398246331888
SHORT,2025-03-12 22:15:00,2025-03-12 22:30:00,83560.38,83613.18,0.00403925,337.52,-0.2808,-0.0632,-0.0832,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,0,41945,41946,1374.4970000000003,3655,0,59.425444596443235,1.722785400681129
SHORT,2025-03-13 01:45:00,2025-03-13 02:00:00,84031.25,84165.27,0.00401649,337.51,-0.6059,-0.1595,-0.1795,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,41959,41960,1373.8911000000003,3656,0,59.40919037199125,1.7222366698528555
LONG,2025-03-13 02:45:00,2025-03-13 03:00:00,83744.44,83975.19,0.00403,337.49,0.8622,0.2755,0.2555,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41963,41964,1374.7533000000003,3657,1,59.42028985507246,1.7226899171711818
LONG,2025-03-13 03:45:00,2025-03-13 04:00:00,83555.31,83620.96,0.00403941,337.51,0.1976,0.0786,0.0586,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,41967,41968,1374.9509000000003,3658,1,59.4313832695462,1.7227937929193855
LONG,2025-03-13 04:45:00,2025-03-13 05:00:00,83202.86,83370.0,0.00405657,337.52,0.6104,0.2009,0.1808,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-1,-1,41971,41972,1375.5613000000003,3659,1,59.442470620388086,1.7231146722549298
SHORT,2025-03-13 12:30:00,2025-03-13 12:45:00,83786.85,82517.99,0.00402849,337.53,5.0451,1.5144,1.4947,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42002,42003,1380.6064000000003,3660,1,59.4535519125683,1.7257668156621289
SHORT,2025-03-13 12:45:00,2025-03-13 13:00:00,82947.12,82591.1,0.00407107,337.68,1.3821,0.4292,0.4093,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42003,42004,1381.9885000000004,3661,1,59.46462715105163,1.7264933676438714
SHORT,2025-03-13 13:30:00,2025-03-13 13:45:00,83059.18,81777.15,0.00406605,337.72,5.1463,1.5435,1.5238,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42006,42007,1387.1348000000005,3662,1,59.47569634079738,1.729198710573936
SHORT,2025-03-13 13:45:00,2025-03-13 14:00:00,82273.63,82042.84,0.00410673,337.88,0.8804,0.2805,0.2606,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42007,42008,1388.0152000000005,3663,1,59.48675948675949,1.7296615253953862
LONG,2025-03-13 15:15:00,2025-03-13 15:30:00,81493.89,81420.01,0.00414632,337.9,-0.3739,-0.0907,-0.1106,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42013,42014,1387.6413000000005,3664,0,59.470524017467255,1.7293216196849166
LONG,2025-03-13 16:00:00,2025-03-13 16:15:00,80900.98,80948.02,0.00417654,337.89,0.1289,0.0581,0.0381,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-2,-2,42016,42017,1387.7702000000004,3665,1,59.481582537517056,1.729389367421149
LONG,2025-03-13 19:45:00,2025-03-13 20:00:00,80279.77,80424.62,0.00420887,337.89,0.5419,0.1804,0.1604,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42031,42032,1388.3121000000003,3666,1,59.49263502454992,1.7296741812168377
SHORT,2025-03-13 21:45:00,2025-03-13 22:00:00,80826.74,80949.31,0.00418057,337.9,-0.5801,-0.1516,-0.1717,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42039,42040,1387.7320000000004,3667,0,59.47641123534224,1.7291469797055705
SHORT,2025-03-13 22:45:00,2025-03-13 23:00:00,81354.06,81359.92,0.00415323,337.88,-0.0919,-0.0072,-0.0272,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,42043,42044,1387.6401000000005,3668,0,59.460196292257365,1.7290634894231582
LONG,2025-03-14 00:00:00,2025-03-14 00:15:00,80953.12,81197.0,0.00417374,337.88,0.9501,0.3013,0.2812,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42048,42049,1388.5902000000006,3669,1,59.471245571000274,1.7295626701698814
SHORT,2025-03-14 00:45:00,2025-03-14 01:00:00,81602.98,81423.7,0.00414082,337.9,0.675,0.2197,0.1997,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42051,42052,1389.2652000000005,3670,1,59.48228882833787,1.7299173138958452
SHORT,2025-03-14 01:30:00,2025-03-14 01:45:00,81830.82,81603.08,0.00412951,337.92,0.8731,0.2783,0.2584,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42054,42055,1390.1383000000005,3671,1,59.49332606919096,1.7303760389879026
SHORT,2025-03-14 02:45:00,2025-03-14 03:00:00,82011.1,82099.99,0.00412073,337.95,-0.434,-0.1084,-0.1284,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,1,2,42059,42060,1389.7043000000006,3672,0,59.47712418300654,1.7299815637809242
SHORT,2025-03-15 13:30:00,2025-03-15 13:45:00,84386.78,84460.0,0.00400454,337.93,-0.3608,-0.0868,-0.1068,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,42198,42199,1389.3435000000006,3673,0,59.46093111897631,1.729653759067081
LONG,2025-03-16 01:30:00,2025-03-16 01:45:00,84037.7,83869.31,0.00402102,337.92,-0.7445,-0.2004,-0.2203,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-1,-2,42246,42247,1388.5990000000006,3674,0,59.44474686989657,1.728977736344533
LONG,2025-03-16 10:15:00,2025-03-16 10:30:00,83699.4,83816.12,0.00403698,337.89,0.4035,0.1395,0.1194,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42281,42282,1389.0025000000005,3675,1,59.455782312925166,1.7291895631689904
LONG,2025-03-16 11:00:00,2025-03-16 14:30:00,83397.04,82944.57,0.00405174,337.9,-1.9005,-0.5425,-0.5624,3.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42284,42298,1387.1020000000005,3676,0,59.439608269858546,1.7274660491858855
SHORT,2025-03-16 14:45:00,2025-03-16 15:00:00,83359.29,83286.69,0.00405287,337.84,0.2267,0.0871,0.0671,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42299,42300,1387.3287000000005,3677,1,59.45063910796845,1.7275849420671232
SHORT,2025-03-16 16:00:00,2025-03-16 16:15:00,83703.12,84350.65,0.00403627,337.85,-2.6817,-0.7736,-0.7938,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,42304,42305,1384.6470000000004,3678,0,59.43447525829255,1.7251586472914235
SHORT,2025-03-16 16:00:00,2025-03-16 16:30:00,84119.56,84063.86,0.00401629,337.85,0.1562,0.0662,0.0462,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,42304,42306,1384.8032000000003,3679,1,59.44550149497147,1.7252404513762962
SHORT,2025-03-16 16:00:00,2025-03-16 16:30:00,84535.99,83831.02,0.00399651,337.85,1.0742,0.8339,0.3179,0.5,SELL_OPEN_SHORT,BUY_CLOSE_SHORT,0,2,42304,42306,1385.8774000000003,3680,1,59.45652173913043,1.7258030246667597
LONG,2025-03-16 16:30:00,2025-03-16 16:45:00,83830.89,83634.53,0.00402911,337.76,-0.8586,-0.2342,-0.2542,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,2,1,42306,42307,1385.0188000000003,3681,0,59.44036946481934,1.725027347817386
SHORT,2025-03-16 16:00:00,2025-03-16 16:45:00,84952.42,83634.53,0.00397692,337.85,2.4751,1.5513,0.7326,0.75,SELL_OPEN_SHORT,PRUNE_OLDEST,0,1,42304,42307,1387.4939000000004,3682,1,59.45138511678436,1.7263230090665929
LONG,2025-03-16 19:00:00,2025-03-16 19:15:00,83097.31,83204.73,0.00406569,337.85,0.3691,0.1293,0.1092,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42316,42317,1387.8630000000003,3683,1,59.46239478685854,1.726516224923359
LONG,2025-03-16 19:15:00,2025-03-16 19:30:00,82756.12,83156.58,0.00408418,337.99,1.5676,0.4839,0.4638,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42317,42318,1389.4306000000004,3684,1,59.47339847991314,1.727336829575396
LONG,2025-03-16 22:00:00,2025-03-16 22:15:00,82670.37,82458.68,0.00408896,338.04,-0.933,-0.2561,-0.276,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,42328,42329,1388.4976000000004,3685,0,59.4572591587517,1.7264936009590046
LONG,2025-03-16 23:00:00,2025-03-16 23:15:00,82046.39,82434.82,0.00411969,338.01,1.5323,0.4734,0.4533,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,-2,-1,42332,42333,1390.0299000000005,3686,1,59.46825827455237,1.7272953352542237
SHORT,2025-03-17 00:15:00,2025-03-17 00:30:00,82846.99,82952.32,0.00408041,338.05,-0.4975,-0.1271,-0.1472,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,42337,42338,1389.5324000000005,3687,0,59.45212910225115,1.72684583151212
